start,position,start_position,end_position,displacement,direction,reversal,clean,first_pair_crossing,strict_first_pair_transition,purposeful_first_pair_transition,maximum_backtracking_m,net_path_efficiency,ramp_clean
43710,0.6079498028391306,0.915629575312635,0.3835171868490159,-0.5321123884636191,-1,False,True,False,False,False,0.0,0.999999999998121,False
43715,0.5816825975345953,0.8802895017337194,0.3717803537157181,-0.5085091480180013,-1,False,True,False,False,False,0.0,0.9999999999980335,False
43720,0.5566924634777611,0.8446246091156491,0.3628471552530884,-0.48177745386256066,-1,False,True,False,False,False,0.0,0.9999999999979244,False
43725,0.5330943680760326,0.8095039375872219,0.35642135479853815,-0.4530825827886838,-1,False,True,False,False,False,0.0,0.999999999997793,False
43730,0.5108608844279493,0.7785543016805083,0.3499186775119651,-0.42863562416854323,-1,False,True,False,False,False,0.0,0.9999999999976671,False
43735,0.4898397936772198,0.7450829310364904,0.3409989903804989,-0.40408394065599146,-1,False,True,False,False,False,0.0,0.9999999999975253,False
43740,0.4699308516505878,0.7152343510279252,0.33013448889735,-0.38509986213057523,-1,False,True,False,False,False,0.0,0.9999999999974033,False
43745,0.4510621053952363,0.6802333413765153,0.32003143325702105,-0.3602019081194942,-1,False,True,False,False,False,0.0,0.9999999999972239,False
43750,0.4334808989913195,0.6460281700845169,0.3106109048397886,-0.33541726524472826,-1,False,True,False,False,False,0.0,0.9999999999970187,False
43755,0.41689852925939114,0.613335929725942,0.29486143134961307,-0.3184744983763289,-1,False,True,False,False,False,0.0,0.9999999999968601,False
43760,0.4010435249022168,0.5808668134923662,0.27622613518155453,-0.3046406783108117,-1,False,True,False,False,False,0.0,0.9999999999967175,False
43765,0.3858217910619406,0.5538835254465125,0.2575806459789318,-0.2963028794675807,-1,False,True,False,False,False,0.0,0.9999999999966251,False
43770,0.3709046221193331,0.5273754130920287,0.2370371941363915,-0.2903382189556373,-1,False,True,False,False,False,0.0,0.9999999999965559,False
43775,0.35645338628275597,0.5006159593704298,0.22049724371125684,-0.28011871565917296,-1,False,True,False,False,False,0.0,0.9999999999964302,False
43780,0.34241774434636724,0.47641849139502573,0.20324946861706872,-0.273169022777957,-1,False,True,True,True,True,0.0,0.9999999999963392,True
43785,0.32858559708388496,0.45630002066442593,0.18436259450037912,-0.2719374261640468,-1,False,True,True,True,True,0.0,0.9999999999963227,True
43790,0.31500398639252203,0.4376805490650208,0.1727800488666302,-0.2649005001983906,-1,False,True,True,True,True,0.0,0.9999999999962251,True
43795,0.3016252395444257,0.41894648922054994,0.15316256385288848,-0.2657839253676615,-1,False,True,True,True,True,0.0,0.9999999999962377,True
43800,0.28797199593600575,0.40235839432002324,0.13035344392015502,-0.2720049503998682,-1,False,True,True,True,True,0.0,0.9999999999963238,True
43805,0.2740033420002382,0.39065250485184777,0.1091096445829869,-0.2815428602688609,-1,False,True,True,True,True,0.0,0.9999999999964482,True
43810,0.25957824698494425,0.38158453358395833,0.09256492100074895,-0.2890196125832094,-1,False,True,True,True,True,0.0,0.9999999999965403,True
43815,0.24489922676715067,0.36951187334902613,0.07694383551453798,-0.29256803783448815,-1,False,True,False,False,False,0.0,0.9999999999965823,False
43820,0.23000109970456875,0.3615271098419325,0.06220125534819487,-0.2993258544937376,-1,False,True,False,False,False,0.0,0.9999999999966592,False
43825,0.2148107632032918,0.35509232504446453,0.050177626186736095,-0.30491469885772843,-1,False,True,False,False,False,0.0,0.9999999999967206,False
43830,0.19927950959894464,0.3480151928943787,0.03526894467225961,-0.3127462482221191,-1,False,True,False,False,False,0.0,0.9999999999968026,False
43835,0.18324964131462856,0.338687877039512,0.015504199293292588,-0.32318367774621937,-1,False,True,False,False,False,0.0,0.9999999999969057,False
43840,0.16680047370403842,0.32815857466618836,0.0016702610798968935,-0.3264883135862915,-1,True,False,False,False,False,5.258379797005216e-06,0.9999677892855457,False
43845,0.15125161106589538,0.31788376183940614,0.021049496208261888,-0.29683426563114423,-1,True,False,False,False,False,0.019384493508162,0.8844797042002062,False
43850,0.13720027597153017,0.3079559720193675,0.042928864417660396,-0.26502710760170706,-1,True,False,False,False,False,0.04126386171756051,0.7625476153224909,False
43855,0.12496178872428032,0.29090507672378546,0.06577846809281417,-0.22512660863097128,-1,True,False,False,False,False,0.06411346539271427,0.6371143444668877,False
43860,0.11480554755643907,0.2729699621556384,0.08997371832957655,-0.18299624382606183,-1,True,False,False,False,False,0.08830871562947666,0.5088689794187926,False
43865,0.10677924928799318,0.2534268906901007,0.1138716530971757,-0.139555237592925,-1,True,False,False,False,False,0.11220665039707581,0.38342665058628256,False
43870,0.10099682148762985,0.23417906835752153,0.13966470949105203,-0.0945143588664695,-1,True,False,False,False,False,0.13799970679095214,0.2550900017606869,False
43875,0.09739953324501496,0.21720104518667968,0.16560467103392607,-0.051596374152753616,-1,True,False,False,False,False,0.16393966833382617,0.13596752751597482,False
43880,0.09576436137529455,0.1996726976652904,0.18560237814009375,-0.014070319525196634,-1,True,False,False,False,False,0.18393737543999386,0.036838594382782246,False
43885,0.09601811849070821,0.18195735382603923,0.20484498131824294,0.022887627492203716,1,True,False,False,False,False,0.18029235112593933,0.05968521250912296,False
43890,0.0979112669963315,0.16994845457984908,0.22211634876954786,0.05216789418969878,1,True,False,False,False,False,0.1682834518797492,0.13419918789051213,False
43895,0.10136926955386265,0.148598810871328,0.23565440540005073,0.08705559452872272,1,True,False,False,False,False,0.14693380817122811,0.2285384351596646,False
43900,0.10635934225542554,0.12619996296049252,0.24023768465990167,0.11403772169940915,1,True,False,False,False,False,0.12453496026039262,0.3140603733973209,False
43905,0.11239708588579007,0.10525375554571949,0.2362714750052465,0.131017719459527,1,True,False,False,False,False,0.1035887528456196,0.37852428592787685,False
43910,0.11914279885591852,0.08933013366254948,0.23235839744397174,0.14302826378142225,1,True,False,False,False,False,0.08766513096244959,0.4280782507744793,False
43915,0.12659720974043892,0.07399113952131806,0.23291355628029506,0.158922416758977,1,True,False,False,False,False,0.07232613682121816,0.49532997013265845,False
43920,0.13483416358465816,0.05971483624083179,0.23220217055381867,0.17248733431298688,1,True,False,False,False,False,0.058049833540731906,0.5601965577571666,False
43925,0.14365470167167868,0.047594122266555364,0.23182564449011703,0.18423152222356165,1,True,False,False,False,False,0.04592911956645548,0.6188881992094687,False
43930,0.15320050298105184,0.032128648671945516,0.2324572563236975,0.20032860765175198,1,True,False,False,False,False,0.03046364597184563,0.7064466372003553,False
43935,0.16365266857995364,0.011869741534534965,0.23385325092342157,0.2219835093888866,1,True,False,False,False,False,0.010204738834435076,0.8378203200306199,False
43940,0.17502954679202443,0.005402228306003699,0.23257803998065255,0.22717581167464884,1,True,False,False,False,False,0.009172335789362829,0.8997230861729444,False
43945,0.18600918062736713,0.024923710483744133,0.23283380830432798,0.20791009782058384,1,True,False,False,False,False,0.009172335789362829,0.8871950223786229,False
43950,0.19604438479062047,0.0477183402165657,0.23524577277706563,0.18752743256049992,1,True,False,False,False,False,0.009172335789362829,0.8764489184209182,False
43955,0.20502774770089513,0.07025028892553131,0.23768105189449887,0.16743076296896756,1,True,False,False,False,False,0.009172335789362829,0.8636412880846946,False
43960,0.21292542322809982,0.09533333641817147,0.2377982219625593,0.1424648855443878,1,True,False,False,False,False,0.009172335789362829,0.8354086644347533,False
43965,0.21959974885553254,0.11918271509775132,0.23965184343306434,0.12046912833531302,1,True,False,False,False,False,0.009172335789362829,0.807163503237422,False
43970,0.22530286006100397,0.1449400604722182,0.24678736993253633,0.10184730946031814,1,True,False,False,False,False,0.009172335789362829,0.7796735150934924,False
43975,0.23009790631285945,0.16966357165503626,0.25359341018970094,0.08392983853466468,1,True,False,False,False,False,0.009172335789362829,0.7446484988852234,False
43980,0.23401699642621515,0.18913312538579521,0.25746005264000216,0.06832692725420694,1,True,False,False,False,False,0.009172335789362829,0.7036195793946775,False
43985,0.23721853632268267,0.20862217545171968,0.2635293971190902,0.0549072216673705,1,True,False,False,False,False,0.009172335789362829,0.656093829054656,False
43990,0.2397102909934172,0.22524813376536204,0.2671431484194766,0.041895014654114576,1,True,False,False,False,False,0.009172335789362829,0.5927768981150497,False
43995,0.24171043760695354,0.2371971778676502,0.273855368435393,0.03665819056774278,1,True,False,False,False,False,0.009172335789362829,0.5601884613952417,False
44000,0.2435797741760674,0.24002710774150296,0.2781999708081478,0.03817286306664483,1,True,False,False,False,False,0.00896175887096412,0.5737471774690305,False
44005,0.245788731101812,0.23485934404479702,0.28648738521221806,0.051628041167421035,1,True,False,False,False,False,0.0037939951742581857,0.7412262679837952,False
44010,0.248851913507687,0.23202231344555432,0.3001289433627633,0.06810662991720898,1,True,False,False,False,False,0.002162421760843025,0.846500112010517,False
44015,0.2525976866313755,0.2330520881556536,0.3121504814315756,0.079098393275922,1,True,False,False,False,False,0.002162421760843025,0.8729311034545596,False
44020,0.2570945752553663,0.2315648022547768,0.3300770535820257,0.09851225132724892,1,True,False,False,False,False,0.0015337588268166946,0.9232609474811243,False
44025,0.26251958652722157,0.23228059379869634,0.34627293486860805,0.11399234106991171,1,True,False,False,False,False,0.0015337588268166946,0.9406743211090718,False
44030,0.2686069756247822,0.23233508662665053,0.3587839524568044,0.12644886583015386,1,True,False,False,False,False,0.0015337588268166946,0.9531147098451039,False
44035,0.27515583163485574,0.2335370344400298,0.3676729463313966,0.13413591189136678,1,True,False,False,False,False,0.0013217478145363948,0.9600082468325783,False
44040,0.28221794172547526,0.23231949209660488,0.37944692849399897,0.1471274363973941,1,True,False,False,False,False,0.0011727552239791939,0.9803807134324062,False
44045,0.28989146879225347,0.23331204745110357,0.39084445751690117,0.1575324100657976,1,True,False,False,False,False,0.0011727552239791939,0.985329366047503,False
44050,0.2980364519059801,0.23552685881183932,0.40165531455628556,0.16612845574444624,1,True,False,False,False,False,0.0011727552239791939,0.986077905673178,False
44055,0.3065895553104414,0.23798608533264062,0.4126488757328258,0.1746627904001852,1,True,False,False,False,False,0.0011727552239791939,0.9867491499680721,False
44060,0.31575553540472556,0.23744194220386036,0.4280681818751599,0.19062623967129952,1,False,True,False,False,False,0.0,0.9999999999947541,False
44065,0.32575410609120303,0.24079508911898728,0.44549211196047306,0.20469702284148578,1,False,True,False,False,False,0.0,0.9999999999951147,False
44070,0.33647152026671096,0.24819384638180522,0.46453679346454296,0.21634294708273774,1,False,True,False,False,False,0.0,0.9999999999953777,False
44075,0.3475132374691994,0.25459265257956365,0.47632458472933004,0.2217319321497664,1,False,True,False,False,False,0.0,0.99999999999549,False
44080,0.35882672028830276,0.2581024499454105,0.48649086732537594,0.22838841737996546,1,False,True,False,False,False,0.0,0.9999999999956215,False
44085,0.3702798818871191,0.26393212940783217,0.4917006017080082,0.22776847230017605,1,False,True,False,False,False,0.0,0.9999999999956095,False
44090,0.38181593007665365,0.26818287888026576,0.4998371192335653,0.2316542403532995,1,False,True,False,False,False,0.0,0.9999999999956832,False
44095,0.3935952957101723,0.2746136939456171,0.5105987563343255,0.23598506238870842,1,False,True,False,False,False,0.0,0.9999999999957624,False
44100,0.40551735403349626,0.2792875979621187,0.5172457165805483,0.23795811861842958,1,False,True,False,False,False,0.0,0.9999999999957976,False
44105,0.41745419364463027,0.2894389738870379,0.5249927493553617,0.2355537754683238,1,False,True,False,False,False,0.0,0.9999999999957546,False
44110,0.42930568467543684,0.3026461266431655,0.5372509953797667,0.23460486873660125,1,False,True,False,False,False,0.0,0.9999999999957375,False
44115,0.44129157754821696,0.31561943154899147,0.5525998954723474,0.23698046392335598,1,False,True,False,False,False,0.0,0.9999999999957803,False
44120,0.4532445479065459,0.3333228594332185,0.5679869551863588,0.2346640957531403,1,False,True,False,False,False,0.0,0.9999999999957385,False
44125,0.46505870850685194,0.3490291375071804,0.5809489353654689,0.23191979785828848,1,False,True,False,False,False,0.0,0.9999999999956881,False
44130,0.47658621252129246,0.3605485035415663,0.5865300214341838,0.22598151789261745,1,False,True,False,False,False,0.0,0.9999999999955749,False
44135,0.487765395981578,0.36970196889986096,0.5893421386917999,0.2196401697919389,1,True,False,False,False,False,0.0001348109074497117,0.9987739435614571,False
44140,0.49878631095014386,0.38170116321252195,0.5987207019813747,0.21701953876885277,1,True,False,False,False,False,0.0001348109074497117,0.9987591566225676,False
44145,0.5095323204086357,0.3928444375148092,0.6020244701302854,0.20918003261547619,1,True,False,False,False,False,0.0001348109074497117,0.998712713006706,False
44150,0.5198087578279587,0.4032767751446672,0.6022727244965599,0.1989959493518927,1,True,False,False,False,False,0.0008716839382546526,0.9899855712786729,False
44155,0.5294849147071066,0.41544031022198774,0.6001916640208874,0.18475135379889968,1,True,False,False,False,False,0.002952744413927122,0.9676571256804034,False
44160,0.5383907194348773,0.43144616298414235,0.5996353879565953,0.16818922497245298,1,True,False,False,False,False,0.0035357344556896653,0.9575262534111977,False
44165,0.5465753684966842,0.45003143516969807,0.6036474375732457,0.1536160024035476,1,True,False,False,False,False,0.0035357344556896653,0.9536834871139108,False
44170,0.553911178645554,0.46737223424240865,0.6041445378732718,0.13677230363086318,1,True,False,False,False,False,0.0035357344556896653,0.9420405850481851,False
44175,0.560375353140042,0.47837357699499156,0.600361441011036,0.12198786401604439,1,True,False,False,False,False,0.004260330568268356,0.8841684727449012,False
44180,0.5660997063718124,0.4881521978882022,0.594847432851591,0.10669523496338884,1,True,False,False,False,False,0.009774338727713272,0.797993360458495,False
44185,0.571306762882638,0.49266854667947385,0.5938774162697837,0.10120886959030989,1,True,False,False,False,False,0.011013099678051752,0.7743863764015527,False
44190,0.5762052712994254,0.5021903383379385,0.5942849583078534,0.09209461996991497,1,True,False,False,False,False,0.011013099678051752,0.7558553406712286,False
44195,0.5806519313134264,0.5118034529330324,0.5962574809854441,0.08445402805241164,1,True,False,False,False,False,0.011013099678051752,0.7395208981752865,False
44200,0.5847430572159135,0.518493792371716,0.5971954058339138,0.07870161346219784,1,True,False,False,False,False,0.011013099678051752,0.7252654539221457,False
44205,0.5885996209200948,0.5269898895276794,0.5983747691127307,0.07138487958505124,1,True,False,False,False,False,0.011013099678051752,0.6956110044070308,False
44210,0.5917878402189299,0.5406448967985477,0.5932990145807516,0.05265411778220397,1,True,False,False,False,False,0.011322756998552674,0.5598965385018634,False
44215,0.5937902537115276,0.5555041505508533,0.5832605326183014,0.027756382067448016,1,True,False,False,False,False,0.02136123896100295,0.31109412694105304,False
44220,0.5947053318031077,0.5706860086107942,0.5777906853979138,0.007104676787119568,1,True,False,False,False,False,0.026831086181390518,0.08935598605770048,False
44225,0.5946524086180961,0.582603177630037,0.5726034102018889,-0.00999976742814812,-1,True,False,False,False,False,0.022018593949267307,0.1373973619280107,False
44230,0.5938695115990579,0.5869228716807807,0.567533824227844,-0.01938904745293668,-1,True,False,False,False,False,0.01783371080597329,0.263689651589618,False
44235,0.5926028132643969,0.5907627287553651,0.559757458151347,-0.03100527060401803,-1,True,False,False,False,False,0.013859042823939238,0.40163990926382015,False
44240,0.5906932577194538,0.5998483633622832,0.5552516452501013,-0.04459671811218191,-1,True,False,False,False,False,0.005478274069367961,0.6141371919813179,False
44245,0.5883863864160815,0.6028023792420422,0.5552208312538213,-0.047581547988220896,-1,True,False,False,False,False,0.005478274069367961,0.6774129742985041,False
44250,0.5859848428366771,0.6021046403261114,0.5534914023911438,-0.048613237934967635,-1,True,False,False,False,False,0.005478274069367961,0.6839288186367076,False
44255,0.583546725250262,0.5997174314132132,0.5512076522966436,-0.04850977911656962,-1,True,False,False,False,False,0.005478274069367961,0.683468094078713,False
44260,0.5810730836884407,0.5999071150657698,0.5499884378742514,-0.049918677191518324,-1,True,False,False,False,False,0.005478274069367961,0.6943011606684169,False
44265,0.5784604264035335,0.6041654110412322,0.5483753306534072,-0.05579008038782507,-1,True,False,False,False,False,0.005478274069367961,0.8011343809617637,False
44270,0.5756533736723758,0.6024947173295423,0.549327945997648,-0.05316677133189429,-1,True,False,False,False,False,0.005478274069367961,0.7669797339302701,False
44275,0.5732726419805912,0.5993655081271155,0.5572023939574614,-0.042163114169654126,-1,True,False,False,False,False,0.009482863913497397,0.5692725858214086,False
44280,0.5714527057326354,0.5944521880991656,0.5615582213802944,-0.032893966718871126,-1,True,False,False,False,False,0.013838691336330422,0.4474918953180411,False
44285,0.5699772852661219,0.5937472796446582,0.5677196369573219,-0.026027642687336372,-1,True,False,False,False,False,0.02000010691335785,0.33187339804081945,False
44290,0.5689086960534353,0.5946103190124081,0.5742629655440608,-0.020347353468347373,-1,True,False,False,False,False,0.026543435500096746,0.24192307036953495,False
44295,0.5678428308616583,0.5962696186337675,0.5741670909355813,-0.022102527698186214,-1,True,False,False,False,False,0.027048431632487047,0.26352795158863523,False
44300,0.5667116956549088,0.5980106923165718,0.5734715743798159,-0.024539117936755894,-1,True,False,False,False,False,0.027048431632487047,0.2940804078666026,False
44305,0.565420454566623,0.5976049843823533,0.5734042884758915,-0.02420069590646179,-1,True,False,False,False,False,0.027048431632487047,0.29105240717213093,False
44310,0.5643957803852747,0.5911726621392032,0.5768816588389433,-0.014291003300259897,-1,True,False,False,False,False,0.02916212879497926,0.1782054442687,False
44315,0.5641384024747381,0.5826488748251214,0.5843181911606735,0.0016693163355521179,1,True,False,False,False,False,0.03492934478115739,0.02110207948240686,False
44320,0.5646896630316608,0.5772331519732955,0.5970390051510435,0.019805853177747967,1,True,False,False,False,False,0.02951362192933149,0.22920307368816453,False
44325,0.5662324011684858,0.5711066612315955,0.6123096204396311,0.04120295920803563,1,True,False,False,False,False,0.02338713118763147,0.43119203473497486,False
44330,0.5688340521420527,0.5654031907658411,0.6270939454119031,0.061690754646061996,1,True,False,False,False,False,0.017683660721877104,0.589570392449349,False
44335,0.5723807537858312,0.5585332750692141,0.6363671862705087,0.07783391120129457,1,True,False,False,False,False,0.010813745025250121,0.7271471025491013,False
44340,0.5764750896914732,0.555187477822018,0.6398789858917346,0.08469150806971659,1,True,False,False,False,False,0.007747131773428673,0.7899876263856679,False
44345,0.5808387200194486,0.5554666618173927,0.6437027340915719,0.08823607227417918,1,True,False,False,False,False,0.007747131773428673,0.8001750240245991,False
44350,0.5854530640445134,0.553049137897795,0.6493199100685874,0.09627077217079238,1,True,False,False,False,False,0.005329607853830964,0.8484202734489735,False
44355,0.5905590437854453,0.5505429217087912,0.6577391227916313,0.10719620108284011,1,True,False,False,False,False,0.002823391664827146,0.8979138562383798,False
44360,0.5961859245090053,0.5501815945167176,0.6653858874424295,0.11520429292571199,1,True,False,False,False,False,0.0024620644727535446,0.9139314630422778,False
44365,0.6021314339066774,0.5479783581784254,0.6708085379029514,0.12283017972452592,1,True,False,False,False,False,0.002461819290277223,0.9501614935454763,False
44370,0.6085391928396792,0.5501987512459602,0.6804503393613263,0.13025158811536608,1,True,False,False,False,False,0.002461819290277223,0.9564895140291848,False
44375,0.6151528314389515,0.5584940424472395,0.689731273104284,0.1312372306570444,1,True,False,False,False,False,0.002461819290277223,0.956802178455635,False
44380,0.62198333848313,0.5619361590580431,0.7019226764983059,0.1399865174402628,1,True,False,False,False,False,0.002461819290277223,0.9593924457568267,False
44385,0.6293222559292267,0.5701245796652208,0.7180942190267302,0.14796963936150942,1,True,False,False,False,False,0.002461819290277223,0.9614989181887555,False
44390,0.6372102674093417,0.5747679616764511,0.7397387801695057,0.16497081849305462,1,True,False,False,False,False,0.002461819290277223,0.9653291075743802,False
44395,0.6463182839237566,0.5745086356272839,0.767935889219801,0.1934272535925171,1,True,False,False,False,False,0.002202493241110104,0.9777337279225377,False
44400,0.6568166534339995,0.5729320085663057,0.7940791307183063,0.2211471221520006,1,True,False,False,False,False,0.0006258661801318288,0.994371678019641,False
44405,0.6686720761470788,0.5738877637062073,0.8202860420231435,0.24639827831693617,1,False,True,False,False,False,0.0,0.9999999999959415,False
44410,0.6818042136196596,0.5788143317860083,0.8489743205985878,0.2701599888125795,1,False,True,False,False,False,0.0,0.9999999999962985,False
44415,0.6960015663214003,0.5859958614410329,0.8761983437626373,0.2902024823216044,1,False,True,False,False,False,0.0,0.9999999999965542,False
44420,0.7109411945863687,0.5999664025540556,0.8988886664292219,0.2989222638751663,1,False,True,False,False,False,0.0,0.9999999999966547,False
44425,0.7262664062058826,0.6152998482187808,0.9221515255105759,0.3068516772917951,1,False,True,False,False,False,0.0,0.9999999999967412,False
44430,0.742084147910148,0.6296547041915991,0.9485638341837657,0.3189091299921666,1,False,True,False,False,False,0.0,0.9999999999968644,False
44435,0.7587133849957342,0.636931871997462,0.9782518436784927,0.3413199716810307,1,False,True,False,False,False,0.0,0.9999999999970702,False
44440,0.7763641439247086,0.6408508094835287,0.9877489717200012,0.3468981622364725,1,True,False,False,False,False,0.010813967827780435,0.9413123364119562,False
44445,0.79260979338712,0.6446902423153118,0.9544699951178677,0.3097797528025559,1,True,False,False,False,False,0.04409294442991396,0.7784082854684745,False
44450,0.8070431413160906,0.6510830475092498,0.9231038140984754,0.2720207665892256,1,True,False,False,False,False,0.07545912544930622,0.6431678216976153,False
44455,0.8195399493858706,0.6595284618859953,0.89240178301831,0.23287332113231463,1,True,False,False,False,False,0.10616115652947167,0.5230808733217455,False
44460,0.8302081316920092,0.6663692974433071,0.8657581662996832,0.19938886885637608,1,True,False,False,False,False,0.13280477324809847,0.4287947276223852,False
44465,0.839201669320968,0.6721680916252069,0.836267912710698,0.16409982108549115,1,True,False,False,False,False,0.16229502683708363,0.33579541865044976,False
44470,0.8462607405630256,0.6820882745028023,0.8061990290892802,0.12411075458647791,1,True,False,False,False,False,0.19236391045850143,0.243909877436926,False
44475,0.8515145159507105,0.692191336788774,0.780929556871031,0.08873822008225707,1,True,False,False,False,False,0.2176333826767506,0.16934613705687124,False
44480,0.8550412450574715,0.7046107560783579,0.7588309736170292,0.054220217538671345,1,True,False,False,False,False,0.2397319659307524,0.10159608000258112,False
44485,0.8568041797301617,0.7219538141822801,0.7383947254812133,0.016440911298933214,1,True,False,False,False,False,0.2601682140665683,0.030628922070923624,False
44490,0.8567700797591506,0.7449735560313941,0.7254813034593768,-0.019492252572017366,-1,True,False,False,False,False,0.2535893835163875,0.037010300256518976,False
44495,0.85496319381263,0.7734131478750448,0.7161184708348374,-0.05729467704020741,-1,True,False,False,False,False,0.22514979167273685,0.11287495054920597,False
44500,0.851146645426305,0.7994183540319989,0.702466505213961,-0.09695184881803787,-1,True,False,False,False,False,0.19914458551578273,0.19576700017152215,False
44505,0.8454390331464254,0.8261189607944935,0.6913597022122775,-0.13475925858221605,-1,True,False,False,False,False,0.1724439787532881,0.2809549478485631,False
44510,0.8377909062686887,0.8545011480248357,0.6809953564496781,-0.17350579157515755,-1,True,False,False,False,False,0.14406179152294596,0.3758551797471992,False
44515,0.8282362813459874,0.8808302667242001,0.669719126162784,-0.2111111405614161,-1,True,False,False,False,False,0.11773267282358157,0.4727323248773587,False
44520,0.8167826035482928,0.9030089756910318,0.6547415369523515,-0.2482674387386803,-1,True,False,False,False,False,0.09555396385674986,0.5650463309829996,False
44525,0.8035067782692025,0.9268445369888465,0.6427830390679826,-0.2840614979208639,-1,True,False,False,False,False,0.07171840255893513,0.6644739777936887,False
44530,0.7885389816816635,0.9545101754703796,0.6346645672630683,-0.31984560820731134,-1,True,False,False,False,False,0.044052764077401996,0.7840292125638751,False
44535,0.7716645668308173,0.9849392454029083,0.6241176763801549,-0.3608215690227534,-1,True,False,False,False,False,0.0136236941448733,0.9297872510097867,False
44540,0.7528428418954418,0.9807261007791465,0.607496227273865,-0.3732298735052815,-1,False,True,False,False,False,0.0,0.9999999999973207,False
44545,0.7343003608399573,0.9483079643691095,0.5886091242072187,-0.3596988401618908,-1,False,True,False,False,False,0.0,0.99999999999722,False
44550,0.7161273025519327,0.9168846729005434,0.5610534212950108,-0.35583125160553264,-1,False,True,False,False,False,0.0,0.9999999999971897,False
44555,0.6982274195197924,0.8867073836510261,0.5365765089962703,-0.3501308746547558,-1,False,True,False,False,False,0.0,0.999999999997144,False
44560,0.680347027751375,0.8602286397264725,0.5064693297174141,-0.35375931000905836,-1,False,True,False,False,False,0.0,0.9999999999971733,False
44565,0.6624752903257363,0.8297365728451109,0.4803636655723715,-0.34937290727273945,-1,False,True,False,False,False,0.0,0.9999999999971378,False
44570,0.6449147349922074,0.8010769819364865,0.45747165858876854,-0.34360532334771793,-1,False,True,False,False,False,0.0,0.9999999999970898,False
44575,0.6276955301043151,0.7765213814683173,0.44014708136114056,-0.3363743001071767,-1,False,True,False,False,False,0.0,0.9999999999970272,False
44580,0.6108294241038286,0.7549727829133442,0.4234485187943549,-0.33152426411898933,-1,False,True,False,False,False,0.0,0.9999999999969837,False
44585,0.5942976389076885,0.734864279028991,0.4109756183182541,-0.3238886607107369,-1,False,True,False,False,False,0.0,0.9999999999969126,False
44590,0.5779759892913997,0.7241464729007403,0.39899736900880534,-0.32514910389193497,-1,False,True,False,False,False,0.0,0.9999999999969246,False
44595,0.5615085948351319,0.7132131154837287,0.3861736036294241,-0.3270395118543046,-1,False,True,False,False,False,0.0,0.9999999999969423,False
44600,0.5450614866918039,0.69988041010828,0.3729409466397271,-0.32693946346855285,-1,False,True,False,False,False,0.0,0.9999999999969414,False
44605,0.5284902607550233,0.6891915105461932,0.35852234475671446,-0.33066916578947875,-1,False,True,False,False,False,0.0,0.9999999999969759,False
44610,0.5117276758438036,0.6790874306662743,0.34405633035659183,-0.3350311003096825,-1,False,True,False,False,False,0.0,0.9999999999970153,False
44615,0.49473408737252206,0.6668934817217873,0.3282011765445746,-0.3386923051772127,-1,False,True,False,False,False,0.0,0.9999999999970476,False
44620,0.4776141638032903,0.6518557507756768,0.31173936778950395,-0.34011638298617286,-1,False,True,False,False,False,0.0,0.9999999999970599,False
44625,0.4600996924313788,0.641721180705707,0.2850971499264368,-0.35662403077927024,-1,False,True,False,False,False,0.0,0.999999999997196,False
44630,0.4414875817001848,0.63277077661361,0.25402827192849714,-0.3787425046851129,-1,False,True,False,False,False,0.0,0.9999999999973598,False
44635,0.42198657007447665,0.6216998740738119,0.22836313141285927,-0.39333674266095264,-1,False,True,False,False,False,0.0,0.999999999997458,False
44640,0.4017900146780386,0.6036442937272153,0.19986807858616287,-0.40377621514105244,-1,False,True,True,True,True,0.0,0.9999999999975235,False
44645,0.3812730478886517,0.5836981415911444,0.17743838119193897,-0.4062597603992054,-1,False,True,True,True,True,0.0,0.9999999999975383,True
44650,0.36100629187187566,0.5560875722293396,0.1600032262253722,-0.39608434600396736,-1,False,True,True,True,True,0.0,0.9999999999974754,True
44655,0.34116056653219096,0.5311946523985588,0.1431477569092649,-0.3880468954892939,-1,False,True,True,True,True,0.0,0.9999999999974231,True
44660,0.3220179840951112,0.5012735693600483,0.13091318769836055,-0.3703603816616877,-1,False,True,True,True,True,0.0,0.9999999999972999,True
44665,0.3036783173809729,0.47537328190332523,0.12046753194045494,-0.3549057499628703,-1,False,True,True,True,True,0.0,0.9999999999971824,True
44670,0.28607832893375007,0.4534164529582682,0.10990882781118012,-0.3435076251470881,-1,False,True,True,True,True,0.0,0.9999999999970889,True
44675,0.2687890056303955,0.43700277353018546,0.09518519086886375,-0.34181758266132173,-1,False,True,True,True,True,0.0,0.9999999999970746,True
44680,0.25175503949416583,0.4206465263234733,0.08581217861433602,-0.33483434770913734,-1,False,True,True,True,True,0.0,0.9999999999970137,True
44685,0.2350567222138551,0.4082272075311854,0.07891563074486536,-0.32931157678632006,-1,False,True,True,True,True,0.0,0.9999999999969634,True
44690,0.2184411330276745,0.3964108083110959,0.06522862981605711,-0.3311821784950388,-1,False,True,True,True,True,0.0,0.9999999999969805,True
44695,0.20157240426415643,0.38399809676766355,0.043840641563570225,-0.34015745520409335,-1,False,True,True,True,True,0.0,0.9999999999970602,True
44700,0.18403232947082,0.3698093466436636,0.017533434839826577,-0.35227591180383705,-1,False,True,False,False,False,0.0,0.9999999999971614,False
